benchmark,solver,status,cpu time,wallclock time,memory usage,result,exprs-details,syntax-error,adheres,smt-result,exprs-total-size,correct,,,
General-Track/s6.sl,Enumerative Solver,timeout (cpu),3600.03,3598.61,13300000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s6.sl,sketch-ac-tmp,complete,33.105,16.791,35000000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s6.sl,Sosy Toast,timeout (wallclock),3580.41,3600.02,803232,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s6.sl,Sosy Toast Variant 2,timeout (wallclock),3579.36,3600.02,803092,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s6.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.05,3598.91,14500000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s6.sl,sygus-sketch-new-bug-fix,complete,922.466,876.344,34500000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s7.sl,CVC4-1.5-syguscomp2015-v4,complete,0.011997,0.0130731,0,correct,(f1 5) (f2 5) (f3 3),-,1,sat,13,1,,,
General-Track/s7.sl,stoch-2015-06-23-00-02,complete,2.44963,2.44973,192476,correct,(f1 1) (f2 5) (f3 7),-,1,sat,13,1,,,
General-Track/s7.sl,Enumerative Solver,complete,0.151976,0.152669,106088,correct,(f1 3) (f2 5) (f3 1),-,1,sat,9,1,,,
General-Track/s7.sl,sketch-ac-tmp,complete,26.232,8.31774,35000000,correct,(f1 3) (f2 5) (f3 1),-,1,sat,9,1,,,
General-Track/s7.sl,sygus-sketch-new-bug-fix,complete,60.4708,59.5124,34400000,correct,(f1 3) (f2 5) (f3 1),-,1,sat,9,1,,,
General-Track/s7.sl,Sosy Toast,timeout (wallclock),3583.39,3600.02,792432,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s7.sl,Sosy Toast Variant 2,timeout (wallclock),3584.37,3600.02,793076,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.05,3598.42,30900000,unsolved,-,-,-,not-run,-,0,,,
General-Track/s8.sl,Enumerative Solver,timeout (cpu),3600.08,3598.51,13300000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,sketch-ac-tmp,complete,33.122,16.3042,35100000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,Sosy Toast,timeout (wallclock),3579.47,3600.02,803860,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,Sosy Toast Variant 2,timeout (wallclock),3581.92,3600.02,803444,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.09,3599.31,14600000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s8.sl,sygus-sketch-new-bug-fix,complete,408.21,361.315,34400000,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s9.sl,stoch-2015-06-23-00-02,complete,1.35579,1.35693,192476,correct,(f1 1) (f2 3) (f3 7),-,1,sat,11,1,,,
General-Track/s9.sl,CVC4-1.5-syguscomp2015-v4,complete,0.011997,0.013372,0,correct,(f1 1) (f2 3) (f3 3),-,1,sat,7,1,,,
General-Track/s9.sl,Enumerative Solver,complete,0.021996,0.0224991,106088,correct,(f1 1) (f2 3) (f3 3),-,1,sat,7,1,,,
General-Track/s9.sl,sketch-ac-tmp,complete,28.5287,8.16211,35000000,correct,(f1 1) (f2 3) (f3 3),-,1,sat,7,1,,,
General-Track/s9.sl,sygus-sketch-new-bug-fix,complete,31.1633,30.502,34400000,correct,(f1 1) (f2 3) (f3 3),-,1,sat,7,1,,,
General-Track/s9.sl,Sosy Toast,timeout (wallclock),3592.08,3600.02,769292,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/s9.sl,Sosy Toast Variant 2,timeout (wallclock),3592.32,3600.02,769656,unsolved,(f1 -1) (f2 -1) (f3 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,Enumerative Solver,complete,0.003998,0.0121251,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_c1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.145977,0.147207,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,sketch-ac-tmp,complete,5.80612,4.78336,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,Sosy Toast,complete,0.343947,0.345972,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,Sosy Toast Variant 2,complete,0.343947,0.346595,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0143409,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c1.sl,sygus-sketch-new-bug-fix,complete,29.3295,23.0257,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,Enumerative Solver,complete,0.003998,0.00824897,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_c2.sl,CVC4-1.5-syguscomp2015-v4,complete,0.12798,0.128705,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,sketch-ac-tmp,complete,5.66914,4.71072,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,Sosy Toast,complete,0.334948,0.337151,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,Sosy Toast Variant 2,complete,0.334948,0.338538,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,stoch-2015-06-23-00-02,complete,0.011997,0.0137079,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c2.sl,sygus-sketch-new-bug-fix,complete,27.9028,22.4275,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,Enumerative Solver,complete,0.003998,0.00828289,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_c3.sl,CVC4-1.5-syguscomp2015-v4,complete,0.152975,0.154527,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,sketch-ac-tmp,complete,5.97009,4.81514,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,Sosy Toast,complete,0.357945,0.36095,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,Sosy Toast Variant 2,complete,0.357945,0.359998,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,stoch-2015-06-23-00-02,complete,0.011997,0.013729,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c3.sl,sygus-sketch-new-bug-fix,complete,29.6395,23.4553,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,Enumerative Solver,complete,0.003998,0.00826105,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_c4.sl,CVC4-1.5-syguscomp2015-v4,complete,0.179971,0.181467,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,sketch-ac-tmp,complete,5.95009,4.85307,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,Sosy Toast,complete,0.361944,0.364162,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,Sosy Toast Variant 2,complete,0.358944,0.361848,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,stoch-2015-06-23-00-02,complete,0.011997,0.0138809,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_c4.sl,sygus-sketch-new-bug-fix,complete,29.6465,23.411,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,Enumerative Solver,complete,0.003998,0.00824391,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_three_d0.sl,CVC4-1.5-syguscomp2015-v4,complete,0.134979,0.136611,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,sketch-ac-tmp,complete,1.38579,1.13575,34200000,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,Sosy Toast,complete,0.353945,0.356614,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,Sosy Toast Variant 2,complete,0.355945,0.359257,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0139341,0,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d0.sl,sygus-sketch-new-bug-fix,complete,1.3328,1.09929,34200000,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,Enumerative Solver,complete,0.003998,0.00790109,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/seven_three_d1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.12398,0.125446,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,sketch-ac-tmp,complete,1.40079,1.19275,34200000,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,Sosy Toast,complete,0.352946,0.356025,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,Sosy Toast Variant 2,complete,0.352945,0.355808,106088,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,stoch-2015-06-23-00-02,complete,0.011997,0.013805,0,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/seven_three_d1.sl,sygus-sketch-new-bug-fix,complete,1.3348,1.09457,34200000,unsolved,(f -1) (g -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.08,3599.02,36900000,unsolved,-,-,-,not-run,-,0,,,
General-Track/sevenfuncs.sl,Enumerative Solver,timeout (cpu),3600.05,3598.51,1018720,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,sketch-ac-tmp,memout,44.8573,21.849,68600000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,Sosy Toast,timeout (wallclock),3591,3600.02,720044,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,Sosy Toast Variant 2,timeout (wallclock),3590.44,3600.02,720032,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.01,3599.12,16400000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sevenfuncs.sl,sygus-sketch-new-bug-fix,complete,172.515,89.7823,34400000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sixfuncs.sl,sygus-sketch-new-bug-fix,complete,13.7359,11.5609,34400000,correct,(f1 1) (f2 3) (f3 15) (f4 15) (f5 9) (g1 7),-,1,sat,50,1,,,
General-Track/sixfuncs.sl,sketch-ac-tmp,complete,10.1455,15.6406,34900000,correct,(f1 1) (f2 3) (f3 11) (f4 15) (f5 9) (g1 7),-,1,sat,46,1,,,
General-Track/sixfuncs.sl,CVC4-1.5-syguscomp2015-v4,complete,1.77473,1.77582,246088,correct,(f1 1) (f2 3) (f3 3) (f4 7) (f5 9) (g1 3),-,1,sat,26,1,,,
General-Track/sixfuncs.sl,Enumerative Solver,timeout (cpu),3600.01,3598.61,1356060,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sixfuncs.sl,Sosy Toast,timeout (wallclock),3589.67,3600.02,662960,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sixfuncs.sl,Sosy Toast Variant 2,timeout (wallclock),3589.72,3600.02,661924,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/sixfuncs.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.04,3598.61,15400000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.09,3598.31,410372,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,Enumerative Solver,timeout (cpu),3600.08,3598.62,209464,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,sketch-ac-tmp,complete,59.6842,25.2772,35100000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,Sosy Toast,timeout (wallclock),3596.79,3600.02,9735952,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,Sosy Toast Variant 2,timeout (wallclock),3597.79,3600.02,9735884,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.03,3598.81,16100000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc1.sl,sygus-sketch-new-bug-fix,complete,301.894,175.56,34500000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.04,3598.81,410372,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,Enumerative Solver,timeout (cpu),3600.02,3598.81,209464,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,sketch-ac-tmp,memout,59.8029,24.9379,68800000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,Sosy Toast,timeout (wallclock),3596.52,3600.02,9735964,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,Sosy Toast Variant 2,timeout (wallclock),3597.05,3600.03,9735692,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.08,3599.14,16900000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/tenfunc2.sl,sygus-sketch-new-bug-fix,complete,653.209,530.066,34500000,unsolved,(f1 -1) (f2 -1) (f3 -1) (f4 -1) (f5 -1) (g1 -1) (g2 -1) (g3 -1) (g4 -1) (g5 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,Enumerative Solver,complete,0.003999,0.00815997,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/three_d0.sl,CVC4-1.5-syguscomp2015-v4,complete,0.146977,0.14807,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,sketch-ac-tmp,complete,6.15106,4.96945,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,Sosy Toast,complete,0.344947,0.347641,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,Sosy Toast Variant 2,complete,0.343946,0.346249,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,stoch-2015-06-23-00-02,complete,0.011997,0.0138101,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d0.sl,sygus-sketch-new-bug-fix,complete,29.3165,23.0278,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,Enumerative Solver,complete,0.003998,0.0083211,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/three_d1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.088985,0.0905779,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,sketch-ac-tmp,complete,6.63299,16.8386,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,Sosy Toast,complete,0.342947,0.345586,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,Sosy Toast Variant 2,complete,0.342947,0.34552,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,stoch-2015-06-23-00-02,complete,0.012997,0.013995,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d1.sl,sygus-sketch-new-bug-fix,complete,29.1696,23.0101,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,Enumerative Solver,complete,0.003998,0.00826312,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/three_d2.sl,CVC4-1.5-syguscomp2015-v4,complete,0.133978,0.134947,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,sketch-ac-tmp,complete,5.81012,4.75049,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,Sosy Toast,complete,0.341947,0.344859,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,Sosy Toast Variant 2,complete,0.343947,0.346651,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,stoch-2015-06-23-00-02,complete,0.012997,0.013952,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d2.sl,sygus-sketch-new-bug-fix,complete,29.1796,22.9854,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,Enumerative Solver,complete,0.003998,0.0082959,0,unsolved,-,-,-,not-run,-,0,,,
General-Track/three_d3.sl,CVC4-1.5-syguscomp2015-v4,complete,0.564913,0.565801,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,sketch-ac-tmp,complete,5.8831,4.82404,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,Sosy Toast,complete,0.346946,0.349534,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,Sosy Toast Variant 2,complete,0.344947,0.348131,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0142071,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three_d3.sl,sygus-sketch-new-bug-fix,complete,29.2795,23.3153,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,CVC4-1.5-syguscomp2015-v4,complete,0.044992,0.0460549,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,Enumerative Solver,complete,0.003998,0.00831804,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,sketch-ac-tmp,complete,5.64914,4.71069,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,Sosy Toast,complete,0.330948,0.334499,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,Sosy Toast Variant 2,complete,0.330948,0.333194,106088,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,stoch-2015-06-23-00-02,complete,0.012997,0.0140649,0,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/three.sl,sygus-sketch-new-bug-fix,complete,27.8098,22.6599,34200000,unsolved,(f -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets1.sl,Sosy Toast,complete,7.98379,8.04795,476628,unsolved,-,-,-,not-run,-,0,,,
General-Track/twolets1.sl,Sosy Toast Variant 2,complete,8.00278,8.03943,476628,unsolved,-,-,-,not-run,-,0,,,
General-Track/twolets1.sl,CVC4-1.5-syguscomp2015-v4,complete,0.017997,0.0188439,0,correct,(f1 8) (f2 8),-,1,sat,16,1,,,
General-Track/twolets1.sl,Enumerative Solver,timeout (cpu),3600.02,3598.81,37200000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets1.sl,sketch-ac-tmp,complete,2.41763,1.61998,34600000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets1.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.07,3598.87,11400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets1.sl,sygus-sketch-new-bug-fix,complete,1.92771,1.42184,34300000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets10.sl,CVC4-1.5-syguscomp2015-v4,timeout (cpu),3600.06,3598.61,364148,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,Enumerative Solver,complete,136.498,136.469,63700000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,sketch-ac-tmp,complete,53.6313,24.7791,35100000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,Sosy Toast,timeout (wallclock),3593.09,3600.02,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,Sosy Toast Variant 2,timeout (wallclock),3589.22,3600.02,15400000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.01,3598.81,11600000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets10.sl,sygus-sketch-new-bug-fix,complete,132.233,93.5172,34500000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets3.sl,Sosy Toast,complete,44.1893,44.4905,621876,unsolved,-,-,-,not-run,-,0,,,
General-Track/twolets3.sl,Sosy Toast Variant 2,complete,43.4934,43.7141,616016,unsolved,-,-,-,not-run,-,0,,,
General-Track/twolets3.sl,CVC4-1.5-syguscomp2015-v4,complete,0.019996,0.021736,0,correct,(f1 11) (f2 11),-,1,sat,22,1,,,
General-Track/twolets3.sl,Enumerative Solver,timeout (cpu),3600,3598.61,4123260,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets3.sl,sketch-ac-tmp,memout,2.95155,5.0016,68700000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets3.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.03,3598.81,10300000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets3.sl,sygus-sketch-new-bug-fix,complete,2.02269,1.53719,34300000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets4.sl,CVC4-1.5-syguscomp2015-v4,complete,0.024995,0.026251,0,correct,(f1 14) (f2 14),-,1,sat,28,1,,,
General-Track/twolets4.sl,Enumerative Solver,timeout (cpu),3600.08,3598.71,7614448,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets4.sl,sketch-ac-tmp,complete,2.6316,1.73413,34600000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
General-Track/twolets4.sl,Sosy Toast,timeout (wallclock),3599.86,3600.02,3416832,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets4.sl,Sosy Toast Variant 2,timeout (cpu),3600.08,3599.82,3161088,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets4.sl,stoch-2015-06-23-00-02,timeout (cpu),3600.06,3598.81,10800000,unsolved,(f1 -1) (f2 -1),-, n/a (not all solved),not-run,0,0,,,
General-Track/twolets4.sl,sygus-sketch-new-bug-fix,complete,2.14167,1.69812,34300000,violates_grammar,(f1 0) (f2 0),-,0,not-run,0,0,,,
